ID,Pol,Godine,SkolaPoTipu,SkolaPoRegionu,Uspeh,EkonomskiPolozaj,ImaKomp,ZadovoljanPristupom,KolikoDugo,KolikoNedeljno,KolikNajduze,Predhodnih6meseci,DaMozeDaLiBi,Sadrzaj1,Sadrzaj2,Sadrzaj3,Sadrzaj4,Sadrzaj5,Sadrzaj6,Sadrzaj7,Sadrzaj8,Sadrzaj9,Sadrzaj10,Sadrzaj11,Sadrzaj12,Sadrzaj13,Aktivnost1,Aktivnost2,Aktivnost3,Aktivnost4,Aktivnost5,Aktivnost6,Aktivnost7,Aktivnost8,Aktivnost9,Aktivnost10,Aktivnost11,Aktivnost12,Aktivnost13,Aktivnost14,BrojaMailovaPrim,BrojaMailovaPosl,ZaStaMail,DaLiSvakodnevnoFb,ImaNemaFB,BrojaSatiFB,FBcitaPostove,FBpiseStatuse,FBdeliMuzikuFotografijeIsl,FBigraIgrice,FBcetuje,FBgrupe,Komunikacija1,Komunikacija2,Komunikacija3,Komunikacija4,FizAkt1,FizAkt2,FizAkt3,EnergetskoP1,EnergetskoP2,Grickalice,Pusac,PusacKolikoGodina,PusacKolikoCigareta,Kafa_bin,Alkohol_bin,DaLiSeDrogira,TEMPS1,TEMPS2,TEMPS3,TEMPS4,TEMPS5,TEMPS6,TEMPS7,TEMPS8,TEMPS9,TEMPS10,TEMPS11,TEMPS12,TEMPS13,TEMPS14,TEMPS15,TEMPS16,TEMPS17,TEMPS18,TEMPS19,TEMPS20,TEMPS21,TEMPS22,TEMPS23,TEMPS24,TEMPS25,TEMPS26,TEMPS27,TEMPS28,TEMPS29,TEMPS30,TEMPS31,TEMPS32,TEMPS33,TEMPS34,TEMPS35,TEMPS36,Depresivan,Ciklotimicni,Hipertimicni,Iritabilni,Anksiozni,Temper_bin,Internet1,Internet2,Internet3,Internet4,Internet5,Internet6,Internet7,Internet8,Internet9,Internet10,Internet11,Internet12,Internet13,Internet14,Internet15,Internet16,Internet17,Internet18,NKP,PI,SPO,PUI,PUIcutoff,CutOff3940,CutOff4950
654,0,17,2,2,3,1,0,1,5,1,1,1,0,1,1,5,4,1,2,1,5,5,1,1,1,1,2,5,1,2,2,2,1,3,3,5,1,5,1,1,0,0,1,1,1,4,1,0,0,0,1,1,1,2,2,2,3,1,40,0,0,1,1,2,10,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.428571429,0.571428571,0.625,0.857142857,1,0,5,4,4,5,2,2,4,3,1,1,1,5,2,5,5,5,5,4,34,20,9,63,1,1,1
655,0,17,2,2,4,3,0,1,5,0,1,1,0,3,1,5,5,3,5,2,3,5,5,5,5,3,1,2,1,1,5,1,1,1,4,1,1,5,5,5,0,0,2,0,0,0,0,0,0,0,0,0, , , , ,4,2,120,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0.285714286,0.428571429,0.875,0.428571429,0.428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,6,4,18,0,0,0
657,0,17,2,2,5,3,0,1,0.8,0,0,1,0,1,1,5,3,2,4,2,5,5,2,5,2,5,1,4,1,1,5,2,2,1,4,1,5,5,5,5,0,0,1,1,1,2,1,0,0,0,1,0,2,3,3,3,7,3,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.285714286,0.625,0,0.285714286,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,9,7,7,23,0,0,0
658,0,17,2,2,4,3,0,0,2,0,0,0,0,1,2,4,1,1,1,2,4,5,1,2,1,2,4,1,1,1,3,3,2,4,5,4,1,5,5,1,0,0,2,1,1,4,1,0,0,0,0,0,2,3,3,3,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0.285714286,0.5,0.571428571,0.428571429,0,3,2,1,1,2,1,4,1,1,1,1,2,4,2,1,2,1,1,16,8,7,31,0,0,0
659,0,17,2,2,3,3,0,1,7,1,2,2,0,3,3,1,2,4,4,3,4,5,2,3,5,1,2,4,2,4,5,2,1,5,4,5,5,5,5,3,1,0,1,0,1,24,1,0,0,0,0,0,0,1,3,1,0,0,0,1, ,0,1,6,20,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0.714285714,0.571428571,0.25,0.857142857,0.857142857,0,2,1,1,1,2,2,1,1,1,1,1,4,1,1,1,3,1,2,14,9,4,27,0,0,0
660,0,17,2,2,4,3,0,1,6,1,2,2,1,2,2,3,4,2,3,2,4,5,2,3,3,1,2,5,2,2,4,4,2,3,2,5,2,5,3,2,0,0,1,1,1,1,1,0,1,0,1,1,1,2,3,1,5,3,120,1, ,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0.571428571,0.571428571,0.75,0.428571429,0.428571429,1,4,2,3,2,4,2,3,2,2,2,2,2,2,4,4,5,2,3,25,17,8,50,1,1,1
661,0,17,2,2,3,2,0,1,7,1,1,2,0,1,1,5,4,2,3,2,3,5,2,2,2,2,2,5,3,4,5,4,2,5,4,5,2,5,2,2,1,0,2,1,1,3,1,0,0,0,1,0,1,2,2,2,2,1,60,0, ,1,1,2,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.571428571,0.875,0.285714286,0.285714286,1,4,2,4,3,3,2,4,2,1,2,1,1,3,4,2,3,4,3,26,12,10,48,1,1,0
662,0,17,2,2,5,2,0,0,6,0,1,1,0,3,2,5,4,3,3,1,2,5,1,3,4,1,2,2,2,1,5,4,1,4,5,3,4,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.142857143,0,0,0.142857143,0,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,4,1,1,10,9,6,25,0,0,0
663,1,17,2,2,4,4,0,1,6,0,0,1,0,1,2,4,4,2,3,4,1,5,5,4,2,2,1,5,2,3,3,3,1,5,5,4,2,2,3,1,0,0,1,1,1,2,1,0,1,0,1,0,1,1,2,1,5,2,90,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0.142857143,0.428571429,0.875,0.142857143,0.714285714,1,2,1,3,3,2,2,2,1,1,2,1,1,1,2,2,4,1,1,16,11,5,32,0,0,0
664,1,17,2,2,2,4,0,1,4,0,1,1,0,1,1,2,2,1,3,1,1,5,3,3,3,1,4,4,1,1,4,3,1,5,2,2,1,5,4,1,0,0,1,0,1,0.5,1,0,0,0,0,1,1,2,2,2,4,2,120,1,75,1,1,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0.142857143,0.571428571,0.875,0.428571429,0.285714286,1,2,3,3,2,1,1,2,1,1,1,1,1,1,3,1,3,1,2,16,10,4,30,0,0,0
665,1,17,2,2,5,3,0,0,7,0,0,2,0,4,1,5,2,3,5,3,1,4,3,5,5,5,3,3,3,2,4,2,1,2,3,1,5,3,2,1,1,0,2,0,1,1,0,0,0,0,1,0,2,2,1,1,3,1,90,0,100,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0.428571429,0.428571429,0.625,0.857142857,0.857142857,0,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,10,7,4,21,0,0,0
666,1,17,2,2,4,4,0,1,4,1,0,2,0,1,1,3,3,4,3,5,1,5,2,3,2,1,2,5,3, , ,4,2,5,4,1,3,4,4,2,0,0,1,1,1,2,0,0,0,0,1,0,1,1,2,2,3,2,90,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0.142857143,0.5,0.714285714,0.571428571,0,3,2,2,2,2,2,3,2,3,1,1,1,2,2,2,5,2,2,17,16,6,39,1,0,0
667,0,17,2,2,4,3,0,1,10,1,2,2,1,1,1,1,3,1,3,1,1,5,2,2,2,1,2,5,1,1,5,1,1,2,1,5,1,5,3,2,0,0,1,0,1,0.2,1,0,0,0,1,1,1,1,3,1,3,1,30,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.571428571,0.714285714,0.375,0,0.571428571,0,4,4,5,2,2,4,1,5,1,3,1,1,4,2,5,4,2,2,19,23,10,52,1,1,1
668,1,17,2,2,4,3,0,1,4,0,0,1,0,1,1,4,3,4,4,3,1,5,5,5,4,3,5,5,3,2,5,2,1,4,4,1,4,4,4,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1, ,5,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0.375,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , 
669,1,17,2,2,4,4,0,0,3, ,0,1,0,1,1,4,2,2,4,1,1,5,3,5,3,1,1,5,1,2,5,4,1,5,5,3,3,5,4,1,0,0,2,1,1,4,0,0,0,0,0,0,1,2,2,2,2,1,45,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.142857143,0.285714286,0.75,0.142857143,0.142857143,1,3,1,3,3,4,2,2,1,1,2,1,2,2,4,2,3,2,3,24,10,7,41,1,1,0
670,1,17,2,2,5,3,0,1,4,0,0,0,0,1,1,3,1,3,5,5,1,5,5,4,3,2,2,4,1,3,5,3,1,4,5,1,5,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,45,1, ,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.571428571,0.714285714,0.5,0,0.142857143,0,3,1,3,1,1,1,1,1,1,2,1,1,2,3,1,1,1,1,14,6,6,26,0,0,0
671,1,17,2,2,5,3,0,0,6,0,1,2,0,3,3,4,2,5,5,5,1,5,4,5,5,2,4,5, ,4,5,3,3,5,5,1,5,5,5,2,1,1,1,1,1,3,1,0,1,0,1,0,1,1,2,1,4,1,60,1, ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.142857143,0.571428571,0.875,0.285714286,0,1,4,1,3,1,3,3,2,1,1,1,1,1,1,3,2,4,1,2,19,12,4,35,0,0,0
672,1,17,2,2,4,3,0,0,6,0,2,1,0,1,1,2,1,3,4,1,3,5,2,4,4,1,1,5,3,4,5,3,2,4,1,1,4,5,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,2,3,3,3,1,45,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0.285714286,1,0.75,0.571428571,0.142857143,0,2,1,4,4,2,1,1,1,1,1,1,1,1,1,3,1,2,2,17,8,5,30,0,0,0
673,1,17,2,2,5,3,0,0,8,0,0,0,0,1,2,1,3,3,4,2,1,4,4,4,4,1,3,5,4,1,4,2,2,3,2,1,2,3,4,3,0,0,1,1,1,3,0,0,0,0,1,0,0,1,2,1,2,1,60,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0.142857143,0.375,0.428571429,0.571428571,0,2,1,2,3,2,1,1,1,1,1,1,1,3,2,1,2,3,3,16,7,8,31,0,0,0
674,1,16,2,2,4,3,0,1,6,1,1,2,0,2,1,3,2,2,4,2,1,5,3,2,2,1,4,5,2,2,4,5,1,5,5,2,4,5,5,1,0,0,2,1,1,3,1,1,1,0,1,1,1,2,3,1,2,1,40,1, ,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0.714285714,0.714285714,0.625,0.571428571,0.571428571,0,3,2,2,1,3,1,1,1,1,2,1,2,2,4,3,2,1,2,18,10,6,34,0,0,0
675,1,17,2,2,4,3,0,1,6,1,0,2,0,1,1,2,2,2,4,2,1,5,2,4,2,1,2,5,1,1,4,2,1,1,3,2,3,5,5,1,0,0,2,1,1,3,1,1,1,0,1,1,1,2,3,1,2,1,40,1,1000,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0.857142857,0.714285714,0.375,0.285714286,1,0,4,2,4,3,3,4,3,2,1,5,2,4,4,4,2,1,3,3,28,12,14,54,1,1,1
676,1,17,2,2,4,2,0,1,3,0,0,2,0,1,1,1,2,5,3,3,1,5,2,5,3,4,3,5,1,5,5,1,2,5,2,1,4,5,5,2,0,0,1,0,1,2,0,0,0,0,1,0,1,2,2,2,2,2,30,1,500,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0.285714286,0.428571429,0.875,0.428571429,0.285714286,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,1,9,9,4,22,0,0,0
678,1,17,2,2,4,3,0,0,5,0,0,2,0,1,2,5,3,2,2,3,1,5,3,3,2,2,5,5,1,5,5,5,2,5,2,1,3,4,4,1,1,1, ,1,1,3,1,1,1,0,1,1,1,3,3,2,6,3,150,1,250,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0.714285714,1,0.875,0.857142857,0.285714286,0,2,1,1,2,1,1,1,1,1,5,1,1,2,2,4,4,2,2,12,12,10,34,0,0,0
679,1,16,2,2,5,5,0,1,5,0,1,2,0,2,2,2,1,4,4,4,1,5,2,3,4,3,4,5,2,3,4,3,1,5,3,1,4,4,3,2,0,0,1,1,1,3,1,1,1,0,1,0,0,1,3,3,3,1,40,1,200,1,1,4,10,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0.571428571,0.714285714,0.5,0.428571429,0.428571429,0,4,3,4,1,2,2,2,1,1,4,1,3,2,3,4,3,1,2,21,14,8,43,1,1,0
680,1,17,2,2,4,3,0,1,4,0,0,2,0,1,1,2,1,1,1,1,1,5,1,3,2,1,3,4,1,1,3,1,1,1,3,1,2,4,3,1,0,0,2,1,1,4,1,1,1,0,1,0,1,1,2,1,3,1,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.428571429,0.625,0.142857143,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,10,6,4,20,0,0,0
682,1,17,2,2,5,3,0,0,5,1,0,2,0,2,1,3,3,2,4,1,4,5,4,3,3,1,1,5,1,3,4,4,2,3,2,1,5,4,4,1,0,0,1,1,1,5,1,1,1,0,1,0,1,1,3,3,4,1,30,1,500,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0.428571429,0.571428571,0.625,1,0.428571429,0,4,3,1,3,5,1,3,1,1,4,1,5,1,5,2,5,3,3,29,13,9,51,1,1,1
683,1,17,2,2,4,4,0,1,5,1,0,2,0,1,1,2,2,3,3,4,5,5,4,4,3,1,5,5,1,5,5,5,3,5,4,3,5,5,5,1,1,1,1,1,1,5,1,0,1,0,1,0,1,1,2,1,5,1,60,1,500,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.142857143,0.714285714,1,1,0.142857143,1,3,1,2,1,2,1,1,1,2,1,1,1,1,3,2,3,1,2,15,10,4,29,0,0,0
684,1,16,2,2,3,3,0,1,8,1,0,0,0,1,1,2,3,2,2,1,2,5,2,3,1,1,1,4,1,5,3,5,2,5,3,1,1,5,1,1,1,1,1,1,1,5,1,0,1,0,1,0,1,1,1,3,4,1,40,1,500,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0.285714286,0.857142857,0.625,0.428571429,0.285714286,0,3,4,4,2,1,4,2,1,1,1,1,2,1,4,4,2,2,2,20,16,5,41,1,1,0
685,1,17,2,2,5,4,0,1,3,0,2,1,0,1,1,5,2,5,4,4,1,5,5,5,2,3,4,5,1, ,5,3,1,5,5,1,5,5,4,3,1,1,1,1,1,10,1,0,0,0,1,0,1,1,3,1,5,2,120,1,250,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0.428571429,0.857142857,0.375,0.571428571,0.571428571,0,3,1,1,1,5,1,1,1,2,5,1,1,5,1,1,2,1,1,14,8,12,34,0,0,0
686,1,17,2,2,4,2,0,0,4,0,0,1,0,2,1,3,1,1,3,2,1,5,2,4,1,1,1,2,1,1,4,1,1,3,4,4,2,5,5,1,0,0,2,0,1,0.1,0,0,0,0,0,1,2,1,1,1,2,1,30,0,0,1,1,1,10,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0.571428571,1,0.75,0.857142857,0.857142857,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,6,4,18,0,0,0
687,1,17,2,2,4,3,0,1,5,1,0,2,0,1,1,2,2,3,3,4,5,5,5,4,3,1,5,5,1,5,5,5,3,5,4,2,5,5,5,1,1,1,1,1,1,5,1,0,1,0,1,1,1,1,2,1,3,1,50,1,500,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.428571429,0.857142857,0.75,1,0.857142857,0,3,2,3,3,3,3,2,2,1,1,1,1,1,3,1,5,3,3,21,14,6,41,1,1,0
688,1,17,2,2,4,3,0,1,4,0,0,1,0,1,1,3,2,3,3,4,1,5,3,4,3,2,3,5,3,2,5,4,1,4,3,3, ,4,5,1,0,0,1,1,1,24,0,0,0,0,1,0,2,1,2,1,4,1,30,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0.285714286,0.571428571,0.75,0.714285714,0.714285714,1,3,2,2,1,2,1,1,1,1,3,1,1,2,2,2,2,1,2,14,9,7,30,0,0,0
689,1,17,2,2,5,3,0,0,5,0,0,1,0,3,1,2,2,5,5,5,1,5,1,3,3,2,2,4,1,2,5,2,1,2,5,1,5,5,5,1,0,0,1,1,1,24,1,0,0,0,0,0,2,1,3,1,2,1,45,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0.142857143,0.285714286,0.375,0.857142857,0.714285714,0,3,2,2,1,1,1,1,1,1,4,1,1,2,2,2,2,1,2,13,9,8,30,0,0,0
690,1,17,2,2,4,5,0,1,4,0,0,1,0,1,1,2,2,2,3,5,1,5,4,3,3,2,4,5,2,3,5,5,1,5,5,4,3,3,4,2,0,0,1,1,1,3,1,0,1,1,1,0,1,2,3,1,2,1,30,1,500,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0.142857143,0.857142857,0.625,0.857142857,0.285714286,0,3,1,1,1,2,1,1,1,1,3,1,2,1,3,1,4,1,1,14,9,6,29,0,0,0
691,1,17,2,2,4,2,0,1,0.8,0, ,2,1,1,1,4,3,2,4,4,3,5,3,5,2,4,1,4,1,1,4,1,4,3,2,1,2,4,5,1,0,0,0,1,1,1,1,0,0,0,0,0,2, ,2, ,2,3,30,0,0,1,1,2,3,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.428571429,0.857142857,0.875,1,0.857142857,0,3,4,2,3,4,2,1,1,1,1,1,1,1,3,2,3,3,2,19,13,6,38,0,0,0
692,1,17,2,2,5,3,0,1,5,0,0,2,0,1,1,2,2,3,5,5,1,5,4,5,4,2,2,4,1,3,5,3,1,4,4,1,2,4,3,1,0,0,1,1,1,2,1,0,0,0,0,0,0,1,2,1,0, ,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0.285714286,0.375,0.571428571,0.428571429,0,2,2,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,9,9,6,24,0,0,0
693,1,17,2,2,5,3,0,1,6,1,0,2,0,1,1,3,2,4,4,3,1,5,2,4,3,1,2,5,1,4,5,2,1,3,3,1,1,2,4,1,0,0,2,1,1,2,0,0,0,0,1,1,1,3,3,3,2,1,40,1,200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.142857143,0.375,0.285714286,0.142857143,1,3,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,11,8,5,24,0,0,0
694,1,17,2,2,5,3,0,0,6,0,1,2,0,2,1, ,3,3,4,3,1,5,4,4,5,2,4,5,3,3,5,3,1,4,4,1,2,5,4,1,0,0,1,1,1,4,1,0,0,0,1,0,1,1,2,1,3,1,120,1,250,1,1,0.4,3,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0.714285714,0.714285714,0.5,0.571428571,0.285714286,0,3,2,4,3,3,1,3,3,2,2,1,1,2,1,1,1,2,1,19,10,7,36,0,0,0
695,1,16,2,2,3,4,0,1,7,1,1,2,0,2,1,2,3,3,4,3,1,5,2,3,4,1,4,5,2,5,5,5,2,5,5,1,4,5,4,3,1,1,1,1,1,2,0,0,0,0,1,0,0,3,3,3,2,1,60,1,250,1,1,2,20,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0.857142857,0,0.857142857,0.714285714,0,2,2,3,3,2,2,2,1,1,3,1,1,1,2,4,3,3,3,18,13,8,39,1,0,0
696,1,17,2,2,5,2,0,1,2, ,2,1,0,1,1,3,1,1,3,1,1,5,3,3,1,1,3,5,1,1,4,2,1,1,2,2,1,5,4,1,0,0,0,1,1,6,0,0,0,0,1,0,1,1,2,1,3,1,30,1,500,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0.714285714,1,0.375,0.714285714,0.714285714,0,4,1,4,2,1,2,3,1,1,3,1,2,2,4,3,5,2,1,21,13,8,42,1,1,0
697,1,17,2,2,5,3,0,1,4,0,0,2,0,1,1,2,1,3,3,4,1,4,2,3,3,3,1,5,1,2,5,3,2,5,5,1,2,3,3,1,1,1,2,1,1,2,1,0,1,0,1,0,0,2,2,2,3,2,60,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0.285714286,0.857142857,0.5,0.428571429,0.714285714,0,4,3,3,2,1,2,4,2,1,2,1,1,2,4,3,3,1,2,21,14,6,41,1,1,0
698,1,17,2,2,4,3,0,1,3,0,0,1,0,1,1,1,2,2,3,2,1,5,2,2,2,2,1,4,1,1,4,2,1,1,3,1,2,5,4,1,0,0,1,1,1,2,1,0,0,0,1,0,0,2,2,1,0,0,0,1, ,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0.571428571,0.714285714,0.375,0.285714286,0.714285714,0,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,10,9,4,23,0,0,0
699,1,17,2,2,4,5,0,1,6,0,1,0,0,1,1,3,1,3,4,2,1,5,3,5,3,2,2,4,1,2,4,2,1,4,3,1,4,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,2,1,40,1,250,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0.571428571,0.5,0.285714286,0.428571429,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,9,6,4,19,0,0,0
700,1,17,2,2,5,3,0,1,4,0,0,1,0,1,1,3,1,2,5,4,1,4,1,4,4,1,1,5,1,1,5,2,1,3,3,1,3,3,4,1,0,0,1,1,1,2,0,0,1,0,1,0,1,2,3,2,5,2,40,0,0,0,1,1,3,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0.142857143,0.571428571,0.75,0.571428571,0.285714286,1,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,10,8,5,23,0,0,0
701,1,17,2,2,4,3,0,1,6,1,0,1,0,1,1,3,3,4,4,2,1,5,5,5,5,1,5,5,3,4,4,5,1,4,3,1,2,5,4,1,0,0,1,1,1,5,0,0,1,0,1,0,1,2,2,2,2,1,45,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.428571429,0.714285714,0.375,0,0.857142857,0,5,2,1,4,1,1,4,1,1,2,1,1,2,3,5,4,4,3,22,14,9,45,1,1,0
